# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
  1.6985E+00 -3.8995E+00 -2.8293E+00 -2.6720E+00  1.0976E+00 -1.8625E+00 -5.8735E+00  9.4442E-02  1.2619E-03  4.8504E-01  1.2402E+00  2.0560E+00  1.0753E+00  2.4064E+00  2.1116E+00 -8.7272E+00 -8.4007E+00 -6.5230E+00 -6.3036E+00  1.8577E+01  2.9142E+00  1.9313E+02  1.2863E+01
  1.9573E+00 -7.6236E+00 -4.5995E-01 -3.9950E+00 -4.8721E+00 -3.9619E+00 -4.9182E+00  8.0788E-02  3.9173E-03  1.8033E+00  8.8559E-01  2.1668E+00  1.9092E+00  2.4337E+00  8.4104E-01 -8.0418E+00 -4.1087E+00 -2.6822E+00 -2.3246E+00  2.1827E+03  2.4548E+00  2.0928E+02  1.5933E+01
 -2.4796E-01  2.4448E+00 -3.0049E-01 -2.2798E+00 -9.5340E-01 -5.4791E+00  1.7757E+00  7.9944E-02  4.1375E-03  7.5762E-01  2.8782E+00  5.7329E-01  5.9113E-01  2.4377E+00  1.9119E+00 -7.9710E+00 -7.9322E+00 -4.8636E+00 -2.8650E+00  3.3023E-04  2.7558E+00  2.1152E+02  1.7893E+01
 -1.5562E+00 -1.6095E+00 -3.3458E+00 -2.2134E+00  4.7146E-01 -2.2924E+00  1.4060E+00  8.6667E-02  1.8107E-03  2.9578E+00  5.0158E-01  2.5986E+00  1.5954E+00  2.4179E+00  2.1523E+00 -8.2903E+00 -7.3567E+00 -5.5920E+00 -4.7304E+00  2.2808E-01  2.3886E+00  2.0247E+02  6.5756E+00
 -3.9886E+00 -1.7762E+00 -8.5464E-01 -1.1155E+00  1.2410E+00 -7.3673E-01 -3.2390E+00  8.8692E-02  2.1572E-03  2.2682E+00  2.1015E+00  1.9838E+00  1.6194E+00  2.4264E+00  2.0600E+00 -8.8957E+00 -7.5005E+00 -7.1654E+00 -6.8255E+00  2.3386E+02  3.7124E+00  2.0073E+02  2.6554E+01
 -2.1004E-01 -8.3010E+00 -3.9115E-01  2.3838E+00 -1.6525E-01 -3.0375E-01 -2.1912E+00  6.3347E-02  3.6143E-03  7.6776E-01  2.1026E+00  1.1559E+00  2.0615E+00  2.4817E+00  2.2111E+00 -6.4383E+00 -6.1463E+00 -5.4541E+00 -5.3986E+00  5.9706E+01  2.4627E+00  2.4050E+02  1.6059E+01
 -8.6276E-01 -7.1058E-01 -1.4799E+00 -2.1449E+00 -1.2179E-01 -2.0024E+00 -7.9809E+00  8.1834E-02  2.8839E-03  2.5464E+00  8.5070E-01  1.0311E+00  1.5374E+00  2.4236E+00  1.9047E+00 -7.7598E+00 -7.7500E+00 -6.7877E+00 -4.6536E+00  5.0099E-01  5.2162E+00  2.0747E+02  4.3516E+01
  7.6332E-01 -6.3124E+00 -4.4810E+00 -4.7954E+00 -2.0166E+00 -4.9570E+00 -7.8755E-01  9.8353E-02  3.1181E-03  1.7451E+00  2.9033E+00  9.6731E-01  1.3855E+00  2.4025E+00  1.8188E+00 -8.4175E+00 -6.0028E+00 -5.9058E+00 -3.4628E+00  1.6072E+01  2.4254E+00  1.8872E+02  1.3490E+01
  1.6185E+00 -6.9773E+00 -1.4053E+00  2.0574E+00  6.8003E-01 -9.6655E-01 -1.6084E+00  7.0012E-02  3.4267E-03  6.3329E-01  2.0181E+00  2.5398E+00  1.5481E+00  2.4593E+00  2.2133E+00 -8.7467E+00 -8.4574E+00 -6.9444E+00 -5.3858E+00  1.4817E+02  3.9961E+00  2.2811E+02  2.7148E+01
 -1.9009E+00 -2.4006E+00 -6.0209E+00 -1.8230E+00 -4.8106E+00 -7.4344E+00 -7.9709E+00  5.7674E-02  2.6581E-03  7.1391E-01  3.0288E+00  2.2394E+00  2.2793E+00  2.4670E+00  1.6783E+00 -7.3426E+00 -6.1788E+00 -4.3319E+00 -2.4315E+00  5.2088E-01  4.3062E+00  2.5026E+02  4.2540E+01
  3.6352E-01  2.8146E-01 -5.6114E+00 -1.8410E+00 -1.1735E+00 -2.9276E+00  8.8823E-02  7.6284E-02  5.5205E-03  2.4711E+00  3.6199E+00  2.0803E+00  2.0301E+00  2.4384E+00  2.1489E+00 -8.3350E+00 -8.2181E+00 -6.5235E+00 -4.5195E+00  5.0050E-01  3.8069E+00  2.1659E+02  3.4956E+01
 -1.6821E+00 -5.8588E+00 -5.8106E+00  9.0478E-01 -4.2286E-02 -3.9991E+00 -4.5182E+00  7.7660E-02  4.0877E-03  1.4123E+00  2.4899E+00  4.4938E-01  1.2614E+00  2.4285E+00  2.2445E+00 -8.9851E+00 -8.2895E+00 -7.2395E+00 -4.3967E+00  2.8252E+00  2.8534E+00  2.1284E+02  1.2313E+01
 -1.4768E+00 -5.0385E+00 -5.3668E+00  2.7281E+00 -1.0370E-01 -5.6606E-01 -5.8318E+00  6.4231E-02  5.8281E-03  2.6359E+00  2.5371E+00  1.9420E+00  2.0841E+00  2.4822E+00  2.2027E+00 -8.3359E+00 -8.0107E+00 -6.7001E+00 -5.1562E+00  5.5648E-01  3.8947E+00  2.3647E+02  4.0873E+01
 -3.1220E+00 -2.0663E+00 -1.2541E+00 -4.1624E+00 -3.8272E+00 -6.4687E+00  2.2876E-01  7.5456E-02  5.2012E-03  1.2213E+00  1.6751E+00  1.1943E+00  1.6912E+00  2.4399E+00  1.9850E+00 -7.6500E+00 -5.1681E+00 -4.5334E+00 -1.7865E+00  5.0074E-01  5.6637E+00  2.1818E+02  4.3637E+01
 -9.3384E-01 -5.1082E+00 -5.6052E+00  5.6391E-01 -2.8541E+00 -5.0348E+00 -3.5313E+00  6.4478E-02  5.6485E-03  2.0852E+00  2.1989E+00  2.9540E+00  1.5702E+00  2.4742E+00  2.3280E+00 -8.2225E+00 -7.8332E+00 -7.0852E+00 -6.4561E+00  3.8976E-03  4.4822E+00  2.3256E+02  2.7370E+01
  6.0721E-01  2.8733E+00 -7.0560E+00  1.2374E+00  2.0096E+00 -4.4138E-02 -2.6686E+00  7.3187E-02  2.2501E-03  2.6886E+00  1.8405E+00  2.2114E+00  1.2486E+00  2.4266E+00  2.1430E+00 -8.9379E+00 -7.9584E+00 -6.1090E+00 -4.9263E+00  5.0019E-01  6.3459E+00  2.2006E+02  4.3680E+01
 -3.4538E+00  1.3880E+00 -8.8740E-01 -5.6100E+00 -2.5203E+00 -5.2924E+00 -3.8250E+00  9.9862E-02  4.7132E-03  1.6775E+00  6.0544E-01  1.3984E+00  1.0467E+00  2.4411E+00  1.4004E+00 -8.5173E+00 -7.2850E+00 -7.1899E+00 -4.0273E+00  3.4587E+00  1.9667E+00  1.8895E+02  4.4884E+00
  7.9018E-01  3.6830E-01 -5.9846E+00 -1.6923E-01  1.0816E+00  5.6780E-02 -5.0902E+00  9.5697E-02  5.9076E-03  1.4316E+00  2.1553E+00  2.7597E+00  2.1373E+00  2.3933E+00  1.9666E+00 -8.3285E+00 -7.9338E+00 -7.8348E+00 -4.7453E+00  2.3305E-02  4.8875E-01  1.9009E+02  2.0871E+00
  1.7683E+00 -1.4232E+00  1.4526E+00 -1.6918E+00 -1.6914E+00 -4.6577E+00  1.6554E+00  8.3136E-02  2.5524E-03  8.0113E-01  9.0131E-01  5.4245E-01  1.0842E+00  2.4254E+00  2.2420E+00 -6.9160E+00 -5.5353E+00 -4.3210E+00 -4.3128E+00  9.4090E+00  2.4885E+00  2.0832E+02  1.5151E+01
 -2.4755E+00 -2.5397E+00 -6.5374E+00 -3.9626E+00 -3.1262E+00 -6.2898E+00 -6.1618E-01  7.8791E-02  2.8237E-03  2.2040E+00  7.5105E-01  2.1598E+00  9.8482E-01  2.4407E+00  1.9504E+00 -6.2820E+00 -4.6518E+00 -4.4871E+00 -3.5751E+00  1.4328E-03  3.3768E+00  2.0872E+02  2.3978E+01
 -2.4219E+00  2.3529E+00 -1.3973E+00  1.3906E+00  9.3704E-01 -9.8814E-01 -3.6735E+00  8.0119E-02  1.4190E-03  2.0517E+00  1.0022E+00  9.9347E-01  6.9580E-01  2.4043E+00  2.0850E+00 -7.6703E+00 -7.3318E+00 -5.6119E+00 -4.3001E+00  3.9247E+00  4.7995E+00  2.0718E+02  2.7479E+01
  1.3721E+00 -6.7098E+00  2.8742E+00 -4.7878E-01  1.3590E+00 -8.7274E-01 -3.6362E+00  8.7838E-02  3.1941E-03  1.9349E+00  2.5539E+00  1.6596E+00  1.9576E+00  2.4254E+00  2.1945E+00 -8.6227E+00 -8.5251E+00 -6.7482E+00 -6.1914E+00  6.7541E-01  2.2868E+00  2.0184E+02  6.4363E+00
 -3.8310E+00 -8.8024E+00 -1.7336E+00  1.1243E+00  1.7782E+00 -1.2059E+00 -2.3544E+00  8.8021E-02  4.4097E-03  2.3132E+00  1.8748E+00  2.2390E+00  1.9053E+00  2.4059E+00  2.1431E+00 -7.7679E+00 -5.8555E+00 -4.4293E+00 -4.3359E+00  3.0954E-02  2.7433E+00  1.9986E+02  1.7838E+01
  1.6686E+00 -2.8768E+00 -5.8134E+00 -2.4732E+00 -3.8711E-01 -2.5380E+00  7.5844E-01  9.2734E-02  5.4478E-03  1.9814E+00  8.3677E-01  1.8240E+00  2.0141E+00  2.4240E+00  2.1095E+00 -7.7162E+00 -5.7518E+00 -5.7208E+00 -5.4716E+00  2.7514E+00  2.6760E+00  1.9463E+02  2.0965E+01
 -3.1281E-01 -1.2164E+00  7.1159E-01 -1.0629E+00 -1.5526E+00 -1.4353E+00 -6.4086E+00  7.9106E-02  3.0012E-03  1.8845E+00  1.2547E+00  1.1259E+00  1.9517E+00  2.4347E+00  1.7055E+00 -8.8986E+00 -6.3701E+00 -5.7992E+00 -4.1135E+00  6.1447E+01  3.9138E+00  2.1224E+02  2.7017E+01
  7.4032E-01 -5.3898E+00 -1.0732E+00  2.3582E+00  2.5534E+00  1.8587E+00 -5.4449E+00  7.8924E-02  1.8322E-03  9.8112E-01  6.5562E-01  1.8384E+00  4.6668E-01  2.4393E+00  1.5229E+00 -8.6805E+00 -7.5389E+00 -6.4901E+00 -5.0389E+00  2.1528E-02  2.7678E+00  2.1199E+02  1.8105E+01
  1.0421E+00 -2.4302E+00 -2.6502E+00 -3.9704E+00 -2.1023E+00 -5.3308E+00 -4.1508E+00  7.6962E-02  4.2936E-03  7.6633E-01  6.6440E-01  2.1517E+00  1.9778E+00  2.4666E+00  1.2527E+00 -7.4639E+00 -7.2535E+00 -5.6840E+00 -4.7681E+00  1.2836E+00  2.8867E+00  2.1819E+02  2.5660E+01
 -3.8621E+00 -1.4595E+00  2.0369E+00 -1.5717E+00 -8.2790E-01 -2.0463E+00 -2.8928E+00  8.3855E-02  3.2424E-03  1.8706E+00  2.0931E+00  2.3808E+00  8.3113E-01  2.4228E+00  2.0947E+00 -8.0159E+00 -7.4994E+00 -5.8174E+00 -4.0496E+00  3.2663E+00  2.4434E+00  2.0642E+02  1.2827E+01
  2.8316E+00 -1.2017E+00  1.0380E-01  4.5914E-01 -1.2275E+00 -3.2671E+00 -3.5065E+00  7.1012E-02  4.4942E-03  5.5121E-01  1.8328E+00  2.3969E+00  1.2647E+00  2.4551E+00  2.1436E+00 -7.7573E+00 -6.2280E+00 -4.2466E+00 -4.2346E+00  1.6107E-03  2.7551E+00  2.2736E+02  1.7884E+01
  1.7881E+00 -3.9149E+00 -5.5921E+00 -3.0337E+00 -1.7351E+00 -4.2669E+00 -4.4178E+00  8.2858E-02  3.3159E-03  4.5748E-01  2.7649E+00  1.2885E+00  1.7922E+00  2.4394E+00  1.9502E+00 -8.9626E+00 -7.6208E+00 -6.9139E+00 -5.9146E+00  4.1806E-01  3.5920E+00  2.0717E+02  3.5015E+01
 -3.6368E+00 -8.9583E+00 -7.3394E+00 -7.3998E-01 -8.4234E-01 -2.5372E+00 -6.3288E+00  7.4350E-02  5.2779E-03  1.5752E+00  1.1177E+00  4.6463E-01  5.9846E-01  2.4503E+00  2.1969E+00 -7.1776E+00 -7.0494E+00 -6.7680E+00 -6.4216E+00  1.0428E+01  2.5158E+00  2.1924E+02  1.7181E+01
 -3.0899E+00 -5.2353E+00  8.9449E-01 -2.0628E-01  1.8712E+00 -1.1232E+00 -3.1003E+00  8.8682E-02  4.8316E-03  1.8673E+00  2.2788E+00  1.2257E+00  2.4149E+00  2.3827E+00  2.1128E+00 -8.6197E+00 -7.6581E+00 -6.1582E+00 -1.3302E+00  8.9502E-01  3.1308E+00  1.9753E+02  3.1310E+01
 -2.5477E+00 -5.4758E+00 -5.1341E+00  3.0032E-01  2.6869E+00  1.9676E-01 -2.1756E+00  9.7769E-02  3.5922E-03  2.8106E+00  1.6356E+00  2.3441E+00  1.6323E+00  2.3933E+00  2.0708E+00 -7.8255E+00 -7.4279E+00 -5.9342E+00 -5.1628E+00  8.2494E+00  2.4855E+00  1.8862E+02  1.6322E+01
  1.4971E+00 -2.7130E+00 -3.6642E+00 -1.3429E+00  6.0086E-01 -2.2513E+00  1.8179E+00  8.3948E-02  4.8350E-03  2.7233E+00  1.2987E+00  1.8418E+00  1.0361E+00  2.4243E+00  2.2654E+00 -7.4823E+00 -7.3095E+00 -6.4227E+00 -5.0941E+00  1.2227E+02  2.4601E+00  2.0686E+02  1.6044E+01
  6.8065E-01 -6.1182E+00 -3.1250E+00  1.1018E+00 -4.3014E-01 -2.1130E+00 -7.3477E+00  8.1990E-02  3.9901E-03  1.7716E+00  1.1458E+00  2.1788E+00  1.9938E+00  2.4229E+00  2.1785E+00 -8.1931E+00 -7.9969E+00 -5.3912E+00 -4.7406E+00  4.4319E+01  3.9854E+00  2.0597E+02  2.7141E+01
 -2.5871E+00  2.2543E+00  1.9590E+00 -7.6931E-01 -3.5252E+00 -3.4300E+00  1.8342E+00  7.8510E-02  3.6818E-03  2.6496E+00  6.4025E-01  1.7520E+00  9.5484E-01  2.4364E+00  1.8410E+00 -8.7074E+00 -6.5344E+00 -2.9349E+00 -2.4447E+00  5.1467E-01  4.4608E+00  2.1488E+02  4.2883E+01
 -3.8621E+00 -1.4595E+00  2.0369E+00 -1.5717E+00 -8.2790E-01 -2.0463E+00 -2.8928E+00  8.3855E-02  3.2424E-03  1.8706E+00  2.0931E+00  2.3808E+00  8.3113E-01  2.4228E+00  2.0947E+00 -8.0159E+00 -7.4994E+00 -5.8174E+00 -4.0496E+00  1.8658E-03  2.6812E+00  2.0642E+02  1.1483E+01
  2.4820E-01 -9.4460E-01 -2.1654E+00  2.3298E+00  2.1658E+00  7.0519E-01 -6.0374E+00  8.1285E-02  5.4104E-03  3.1940E+00  1.1124E+00  9.8751E-01  2.1474E+00  2.4257E+00  1.7137E+00 -6.9580E+00 -4.2327E+00 -3.9211E+00 -3.7874E+00  1.6107E-03  2.7551E+00  2.0962E+02  1.7884E+01
  8.2286E-01 -2.4682E+00 -6.6714E+00  8.7458E-02  1.4744E+00 -1.4095E+00 -1.8260E+00  7.9565E-02  3.3071E-03  2.4380E+00  1.0443E+00  2.1033E+00  1.1879E+00  2.4325E+00  2.2428E+00 -8.7442E+00 -8.4780E+00 -6.4798E+00 -6.4117E+00  8.4269E-01  3.1765E+00  2.1316E+02  3.2176E+01
 -1.4352E+00 -7.4188E+00 -5.7457E+00  2.5159E+00  8.5714E-01 -6.9511E-01 -8.3719E+00  7.6711E-02  2.4208E-03  5.3888E-01  2.5222E+00  1.0852E+00  2.2854E+00  2.4392E+00  2.1326E+00 -8.2427E+00 -5.1494E+00 -4.9166E+00 -4.6516E+00  1.2688E+01  2.5053E+00  2.1604E+02  1.7025E+01
 -1.7035E+00 -7.8407E+00  1.7211E+00 -1.3930E+00 -5.4502E+00 -5.4057E+00 -2.2928E+00  7.1847E-02  2.1067E-03  2.0698E+00  1.1923E+00  2.3823E+00  2.0288E+00  2.4544E+00  2.1646E+00 -8.9565E+00 -7.7819E+00 -6.0548E+00 -3.9515E+00  5.1097E-01  4.5846E+00  2.2748E+02  4.3080E+01
 -1.4388E+00 -1.4957E+00 -7.6064E+00  6.4049E-01  2.4832E+00 -2.7721E-01 -4.7465E-01  8.6000E-02  5.7421E-03  4.9750E-01  8.1407E-01  1.2766E+00  1.2911E+00  2.4220E+00  2.1893E+00 -8.2800E+00 -7.1425E+00 -6.6891E+00 -6.2844E+00  7.6801E-04  2.7566E+00  2.0220E+02  1.7906E+01
 -3.7324E-01 -4.2704E-01  1.1501E+00  2.0396E+00  2.4211E+00  3.8971E-01 -9.9633E-01  7.9568E-02  2.4271E-03  4.8143E-01  2.8519E+00  5.7598E-01  1.1967E+00  2.4265E+00  1.8739E+00 -8.3631E+00 -7.7298E+00 -4.8206E+00 -4.0614E+00  3.5306E+01  2.4738E+00  2.1371E+02  1.6332E+01
 -6.4206E-01 -4.2306E+00 -3.0306E+00  1.6485E+00  6.1320E-01 -3.9370E+00 -7.4174E+00  7.4099E-02  3.8014E-03  1.5140E+00  2.5462E+00  1.9274E+00  2.2129E+00  2.4397E+00  2.2311E+00 -6.0776E+00 -5.4685E+00 -5.0598E+00 -4.4273E+00  1.6005E+00  2.8033E+00  2.1970E+02  2.3786E+01
 -3.0713E+00 -7.1990E+00 -3.0564E+00 -3.2094E-01 -2.8897E+00 -2.3815E+00 -1.9119E+00  8.5182E-02  3.7083E-03  4.7702E-01  2.0321E+00  4.5124E-01  1.5720E+00  2.4113E+00  2.0203E+00 -8.2138E+00 -7.6541E+00 -4.9623E+00 -4.3132E+00  5.4609E-01  3.9800E+00  1.9789E+02  4.1348E+01
  2.7382E-01 -4.9480E+00 -6.1210E+00  2.2242E+00  4.0241E-01 -3.4285E+00 -1.0081E+00  8.1202E-02  4.6436E-03  1.6667E+00  1.4883E+00  1.6592E+00  1.2278E+00  2.4199E+00  2.2782E+00 -7.3508E+00 -6.3305E+00 -5.5704E+00 -5.3386E+00  5.0089E-01  4.9347E+00  2.0399E+02  4.2958E+01
 -1.2722E+00 -5.3567E+00 -4.4626E+00 -1.5724E+00  1.3782E+00 -7.3171E-01  2.3963E+00  8.9892E-02  3.6293E-03  2.1491E+00  2.0629E+00  1.7032E+00  1.5540E+00  2.4213E+00  1.8573E+00 -7.3754E+00 -6.4339E+00 -4.7720E+00 -3.8252E+00  5.0754E-01  4.7557E+00  1.9920E+02  4.3271E+01
  1.5962E+00 -1.3473E-01 -1.2493E+00  2.5537E-01 -2.6861E+00 -5.4689E+00 -5.4617E+00  6.7954E-02  2.4885E-03  3.2837E+00  1.2893E+00  2.8271E+00  5.0871E-01  2.4443E+00  2.3278E+00 -8.5839E+00 -7.6526E+00 -7.2380E+00 -5.0940E+00  4.4648E+02  3.7916E+00  2.2826E+02  2.6766E+01
 -2.9691E+00 -5.6798E+00 -1.8988E+00 -1.3052E+00  4.3135E-01 -2.9566E+00 -2.3022E+00  7.9734E-02  3.8937E-03  5.0124E-01  1.2779E+00  1.7950E+00  1.6812E+00  2.4298E+00  2.2474E+00 -8.2305E+00 -7.6977E+00 -7.5218E+00 -5.8406E+00  4.9286E-01  3.5930E+00  2.1265E+02  3.1315E+01
  1.7547E+00 -3.2810E+00  2.2627E+00 -9.9333E-01 -3.5791E+00 -2.2604E+00 -6.4998E-01  7.6129E-02  3.7548E-03  2.3048E+00  1.6667E+00  2.7693E+00  1.2963E+00  2.4390E+00  1.8103E+00 -7.4782E+00 -6.8052E+00 -6.2275E+00 -1.9376E+00  2.4621E+01  2.4802E+00  2.1908E+02  1.6455E+01
  9.3755E-01 -7.7093E+00  2.8493E-01 -2.2799E+00 -2.2175E+00 -3.3011E+00  1.6504E+00  8.3604E-02  2.9777E-03  1.6555E+00  2.0066E+00  2.7028E+00  2.0334E+00  2.4092E+00  2.2559E+00 -5.8561E+00 -4.7707E+00 -4.4943E+00 -3.3064E+00  5.5542E-04  2.7573E+00  2.0651E+02  1.7911E+01
 -1.7905E+00 -1.3473E+00  7.5536E-01 -3.5422E+00 -7.3977E+00 -8.6508E+00 -2.1167E+00  7.1270E-02  3.6496E-03  2.8814E+00  6.6999E-01  1.7438E+00  9.6646E-01  2.4572E+00  2.0685E+00 -6.1058E+00 -3.7012E+00 -3.3085E+00 -2.8318E+00  5.8368E-03  4.4285E+00  2.3112E+02  2.7401E+01
  2.9185E+00  9.1217E-01 -2.5386E+00 -5.8670E+00 -1.9072E+00 -3.6344E+00 -4.2519E+00  1.0028E-01  3.4641E-03  3.3359E+00  2.9700E+00  2.1599E+00  7.9169E-01  2.3778E+00  2.1334E+00 -8.7068E+00 -7.8133E+00 -5.8216E+00 -5.2373E+00  5.0402E-05  2.7533E+00  1.8671E+02  1.7775E+01
  2.4129E+00  1.8354E+00 -5.7421E+00 -3.3959E-01  2.1519E+00 -6.0333E-01 -7.1583E+00  9.1091E-02  2.8667E-03  2.0324E+00  1.5494E+00  2.3646E+00  1.1723E+00  2.4029E+00  2.2303E+00 -8.5034E+00 -8.1401E+00 -7.6079E+00 -6.8613E+00  4.2758E+00  3.5640E-02  1.9479E+02  2.0287E+00
 -3.3181E+00  1.3140E+00 -1.0364E+00 -3.3542E+00 -6.1011E-01 -2.6277E+00  4.7375E-01  9.3651E-02  1.9075E-03  3.3694E+00  1.0978E+00  1.6779E+00  8.4735E-01  2.3934E+00  2.1686E+00 -8.0400E+00 -6.8262E+00 -5.9566E+00 -5.4679E+00  1.5556E+02  2.3651E+00  1.9623E+02  1.1472E+01
 -6.5104E-01 -2.8927E-01 -8.6528E+00  1.4500E+00 -1.9990E+00 -3.5319E+00 -2.4750E+00  6.4700E-02  5.2525E-03  1.3225E+00  2.9694E+00  2.4040E+00  2.0791E+00  2.4606E+00  2.2734E+00 -8.0544E+00 -6.5507E+00 -5.6576E+00 -3.7334E+00  2.6477E+00  2.2283E+00  2.3535E+02  5.4192E+00
  6.0334E-01 -1.4597E+00 -2.9738E+00 -3.0053E+00 -4.6276E-01 -4.7172E+00 -8.5571E-01  7.8567E-02  5.1158E-03  2.5240E+00  2.6335E+00  9.5942E-01  8.6652E-01  2.4300E+00  2.1458E+00 -8.3712E+00 -6.4635E+00 -5.2652E+00 -3.8217E+00  5.0018E-01  4.9550E+00  2.1300E+02  4.2934E+01
 -1.4778E-01 -5.5790E+00 -8.0371E+00 -1.6436E+00 -1.3881E+00 -5.6695E+00  1.9645E+00  7.4430E-02  4.3602E-03  1.4139E+00  2.3159E+00  1.4915E+00  2.1360E+00  2.4385E+00  2.3848E+00 -7.6167E+00 -5.8177E+00 -5.5285E+00 -3.7381E+00  1.1373E+02  2.6928E+00  2.2174E+02  1.8238E+01
 -2.1428E+00  2.0844E+00 -6.3040E-01 -2.0371E+00 -2.3066E+00 -4.5210E+00 -3.9075E+00  6.9532E-02  5.4029E-03  1.5623E+00  2.6233E+00  9.4978E-01  1.0147E+00  2.4561E+00  1.9924E+00 -7.3114E+00 -6.9912E+00 -4.0477E+00 -3.3895E+00  1.4004E+00  6.1084E+00  2.2744E+02  2.7810E+01
 -6.3907E-01 -5.4434E+00 -1.3556E+00  9.3632E-01  1.4779E+00 -1.3425E+00 -8.3993E-01  7.5538E-02  5.6450E-03  7.0431E-01  2.4154E+00  1.2106E+00  1.6348E+00  2.4457E+00  1.8698E+00 -7.0969E+00 -5.2743E+00 -5.0423E+00 -3.5702E+00  5.5894E-02  9.6658E-02  2.2268E+02  2.0357E+00
 -2.0946E-01 -1.9711E+00 -6.9510E-01  2.7404E+00  1.2669E+00  5.8754E-01  1.1334E+00  8.1430E-02  2.8383E-03  1.7213E+00  1.3215E+00  1.5611E+00  9.2517E-01  2.4266E+00  1.8386E+00 -7.4563E+00 -6.2051E+00 -4.3642E+00 -3.9515E+00  2.2342E+00  2.7266E+00  2.0792E+02  2.2135E+01
 -3.2751E+00  1.4508E+00 -3.5537E+00 -3.0704E+00 -2.7562E+00 -3.9492E+00 -4.1211E+00  6.6281E-02  5.6202E-03  7.8152E-01  1.9404E+00  3.2022E+00  9.6193E-01  2.4768E+00  1.9170E+00 -8.5387E+00 -6.3927E+00 -4.4500E+00 -3.7215E+00  5.1671E-01  4.3526E+00  2.3208E+02  4.2262E+01
 -3.9983E+00  1.0105E+00  8.4191E-01  2.4254E+00  2.5324E+00  5.4701E-01 -7.2248E+00  8.0203E-02  3.9377E-03  4.5327E-01  8.9406E-01  9.9345E-01  1.6340E+00  2.4285E+00  2.1622E+00 -8.0818E+00 -6.9562E+00 -5.9819E+00 -5.3854E+00  1.3147E+00 -1.0098E+00  2.1102E+02  2.0038E+00
 -2.3514E+00  7.3511E-01  4.6155E-01  7.5735E-01 -8.8114E-01 -3.5082E+00  1.1300E-01  7.3935E-02  2.4968E-03  2.9512E+00  2.1374E+00  1.5584E+00  2.3878E+00  2.4361E+00  2.2440E+00 -7.8696E+00 -7.6793E+00 -6.0862E+00 -4.2463E+00  1.1251E+00  2.9687E+00  2.1926E+02  2.7505E+01
 -2.2295E+00  2.5356E+00 -3.3815E+00 -6.0632E-01 -1.8270E+00 -8.0761E+00 -3.7570E-01  5.8969E-02  4.0080E-03  3.1636E+00  1.6130E+00  1.2377E+00  2.5426E+00  2.4563E+00  2.2915E+00 -7.8881E+00 -7.5085E+00 -6.0696E+00 -1.2236E+00  4.0821E-01  3.1789E+00  2.4447E+02  2.2660E+01
 -1.4439E+00 -2.3738E-01 -5.8277E+00  3.0398E-01  1.2980E+00 -3.0684E-02  2.0455E+00  8.2786E-02  2.6865E-03  3.6944E+00  8.3739E-01  8.1203E-01  2.3626E+00  2.4200E+00  1.9945E+00 -6.7156E+00 -6.4384E+00 -5.0591E+00 -4.4705E+00  5.2964E-01  4.2395E-01  2.0820E+02  2.0636E+00
 -1.9975E+00 -5.7133E+00 -7.4039E+00  2.5570E+00  2.5912E+00  1.3300E+00  5.9615E-01  7.1252E-02  2.3650E-03  6.0061E-01  6.1283E-01  1.9529E+00  1.2518E+00  2.4571E+00  1.7079E+00 -8.1059E+00 -7.9761E+00 -6.6144E+00 -4.5781E+00  5.4321E+00  3.5314E+00  2.2647E+02  2.6107E+01
  2.6981E+00  6.8647E-01 -8.6958E-01 -1.8869E-01 -4.1370E-01 -4.2486E+00 -3.3990E+00  7.5424E-02  4.0985E-03  2.7655E+00  7.7808E-01  1.3224E+00  2.0889E+00  2.4318E+00  2.1811E+00 -8.9108E+00 -6.4120E+00 -5.5264E+00 -4.5707E+00  1.0410E+00  3.0222E+00  2.1585E+02  2.8915E+01
 -3.3815E-01  3.5807E-01 -1.8125E+00 -3.5215E-01 -2.4600E+00 -5.6512E+00 -1.7056E+00  7.5575E-02  3.0568E-03  1.4488E+00  2.5847E+00  2.6409E+00  1.0653E+00  2.4272E+00  2.2726E+00 -8.0908E+00 -7.3659E+00 -6.9910E+00 -4.8000E+00  7.2250E-01  2.3864E+00  2.1497E+02  7.7300E+00
  1.0165E+00 -4.8198E+00 -6.6262E+00 -3.7700E+00 -6.3424E-01 -4.3828E+00 -5.9977E+00  9.1343E-02  2.3472E-03  1.0385E+00  1.6640E+00  2.0584E+00  2.3693E+00  2.4062E+00  2.1927E+00 -7.7331E+00 -7.4381E+00 -5.6803E+00 -4.1935E+00  4.9532E-01  2.5367E+00  1.9710E+02  8.9961E+00
  6.3172E-01  2.1672E-01  2.0537E+00 -4.5084E+00 -1.3866E+00 -7.4150E+00 -4.5358E+00  7.4158E-02  4.6641E-03  2.5217E+00  5.0668E-01  1.2395E+00  1.1578E+00  2.4442E+00  1.8668E+00 -8.5866E+00 -8.1175E+00 -5.4872E+00 -1.9176E+00  6.8345E+02  2.4554E+00  2.2040E+02  1.5947E+01
