# pmax       H2          H2O         CO2         CH4         NH3         N2          Rp          Mp          Tpoint001   Tpoint002   Tpoint003   Tpoint004   Tpoint005   Tpoint006   Ppoint002   Ppoint003   Ppoint004   Ppoint005           C/O         [Z]        Teff         MMW
  5.0127E-01  8.3144E-02 -8.2516E+00 -4.7409E+00 -5.3059E+00 -8.1347E+00 -7.6417E+00  5.8473E-02  1.1001E-03  2.3633E+00  1.2179E+00  1.6038E+00  1.0606E+00  2.4697E+00  1.8795E+00 -6.3393E+00 -5.1713E+00 -4.6991E+00 -2.9778E+00  2.1710E+00  2.7244E+00  2.4731E+02  2.1970E+01
  1.8372E+00 -2.1539E-02 -3.4129E+00 -4.1134E+00 -8.0852E+00 -6.5705E+00  2.5875E+00  7.6980E-02  4.1763E-03  2.9697E+00  2.0220E+00  1.9178E+00  1.9944E+00  2.4439E+00  2.4027E+00 -8.6765E+00 -7.6877E+00 -5.7201E+00 -3.5539E+00  6.3602E-01 -1.5533E+00  2.1880E+02  2.0021E+00
  2.7064E+00 -2.5956E+00 -6.7166E+00 -3.1824E+00 -4.2003E+00 -5.7531E+00 -4.7647E+00  7.1911E-02  2.9493E-03  5.9762E-01  1.2505E+00  1.3412E+00  1.0519E+00  2.4827E+00  1.5209E+00 -8.9700E+00 -7.6748E+00 -7.1581E+00 -5.9805E+00  1.4250E-01  5.6654E+00  2.2610E+02  2.7748E+01
  2.5822E-01 -2.6561E+00 -5.2262E+00 -5.4665E+00 -4.5355E+00  5.1941E-01  2.5747E+00  8.5818E-02  3.8766E-03  2.6554E+00  1.9041E+00  1.2125E+00  2.5015E+00  2.3841E+00  3.0828E+00 -7.7234E+00 -6.2394E+00 -5.1772E+00 -1.3863E+00  5.4791E-01  2.6456E+00  2.0978E+02  1.0773E+01
 -2.7042E+00 -1.4186E+00 -7.9285E+00 -5.0413E+00 -3.9230E+00 -5.9579E+00 -7.6570E+00  7.7529E-02  3.8183E-03  2.1979E+00  1.7006E+00  1.7978E+00  7.0313E-01  2.4457E+00  1.4904E+00 -7.2400E+00 -6.4734E+00 -5.4538E+00 -3.6498E+00  2.5491E+00  4.9375E+00  2.1816E+02  2.7716E+01
  1.6345E+00  1.0692E+00 -7.9725E+00 -4.0843E+00 -2.7379E+00 -6.5765E+00 -6.9822E+00  6.8354E-02  5.3827E-03  2.7952E+00  2.8306E+00  1.2838E+00  1.3154E+00  2.4729E+00  1.8280E+00 -8.2511E+00 -7.9233E+00 -5.4760E+00 -3.0378E+00  7.0599E+00  3.4114E-01  2.3093E+02  2.0552E+00
 -2.8075E+00  6.4336E-01 -3.2986E+00 -3.7727E+00 -7.6688E-01 -4.1148E+00 -3.3789E+00  7.9615E-02  3.8389E-03  2.5921E+00  2.9708E+00  1.6537E+00  1.7889E+00  2.4285E+00  2.0621E+00 -8.3835E+00 -6.9384E+00 -5.0672E+00 -4.2575E+00  1.1598E+01 -9.9665E-01  2.2054E+02  2.0039E+00
  4.4635E-01  1.2899E+00 -3.3583E+00 -3.7792E+00 -3.4217E+00 -8.1492E+00 -4.9246E+00  7.2623E-02  5.7401E-03  1.1079E+00  1.8902E+00  1.5797E+00  1.4230E+00  2.4519E+00  2.1512E+00 -8.5265E+00 -8.1511E+00 -6.8167E+00 -3.9535E+00  2.0374E+02  1.3175E+00  2.2134E+02  2.5284E+00
 -2.1785E+00  1.4188E+00 -7.8358E+00 -2.3291E+00 -2.2695E+00 -6.3221E+00 -4.3108E+00  6.3180E-02  2.0362E-03  1.9990E+00  9.5521E-01  1.9237E+00  1.5019E+00  2.4504E+00  2.2607E+00 -6.8361E+00 -6.2896E+00 -4.5635E+00 -4.1758E+00  7.0706E-01 -1.4075E+00  2.4144E+02  2.0024E+00
  7.2115E-01  2.4222E+00 -3.9107E+00 -2.1785E+00 -5.6460E-01 -3.6541E+00  1.0240E+00  7.1856E-02  4.5639E-03  5.1585E-01  1.4704E+00  2.9728E+00  9.6729E-01  2.4509E+00  1.9471E+00 -8.7178E+00 -6.4761E+00 -4.5507E+00 -3.0540E+00  1.0735E+00 -3.7265E-01  2.3225E+02  2.0117E+00
  2.4290E+00  1.2960E+00 -1.5654E+00 -2.6297E+00 -8.6200E-01 -5.9728E+00 -4.2993E+00  7.4658E-02  5.8240E-03  1.5926E+00  1.0229E+00  1.3374E+00  1.2935E+00  2.4435E+00  2.1911E+00 -8.3222E+00 -7.7760E+00 -5.0552E+00 -4.4105E+00  2.0860E+01  1.6634E+00  2.2343E+02  3.0073E+00
 -2.3687E+00  2.6347E+00 -6.8618E+00 -3.1712E+00 -1.8329E+00 -3.6874E+00 -5.2914E+00  6.9950E-02  4.3360E-03  1.9142E+00  1.9704E+00  1.8379E+00  7.3971E-01  2.4712E+00  1.6101E+00 -7.2105E+00 -6.3900E+00 -3.6645E+00 -3.0147E+00  4.3818E+00  6.8784E-01  2.2472E+02  2.1240E+00
  2.9910E+00  1.8936E-01 -6.4178E+00 -5.2643E+00 -2.8780E+00 -5.5814E+00 -5.7373E+00  8.1243E-02  3.5782E-03  3.3794E+00  1.7896E+00  2.1308E+00  1.0111E+00  2.4259E+00  2.0103E+00 -7.2430E+00 -5.2794E+00 -4.8093E+00 -3.6958E+00  1.1393E+01 -1.6506E+00  2.0943E+02  2.0019E+00
  2.0255E+00 -4.0669E+00 -1.5298E+00 -4.0243E+00 -1.8590E+00 -7.7474E+00 -5.8145E+00  7.7764E-02  4.0406E-03  2.6677E+00  1.3783E+00  2.4121E+00  1.8268E+00  2.4549E+00  1.9670E+00 -7.5855E+00 -7.1490E+00 -5.4309E+00 -4.9118E+00  1.1807E+02 -3.0510E-01  2.2138E+02  2.0135E+00
 -1.9511E+00 -1.0592E+00 -6.5273E+00 -4.1625E+00 -2.8268E+00 -5.1647E+00 -3.0666E+00  8.4345E-02  4.1751E-03  3.1931E+00  1.8272E+00  1.8485E+00  2.3948E+00  2.4077E+00  2.1879E+00 -7.7991E+00 -7.1359E+00 -6.2496E+00 -2.5990E+00  4.6881E-01  2.6374E+00  2.0629E+02  1.7288E+01
  2.8337E+00 -8.7437E-02 -6.7231E+00 -4.2018E+00 -1.7463E+00 -5.6845E+00 -2.8656E+00  8.3394E-02  4.1804E-03  2.4862E+00  1.2998E+00  1.4630E+00  2.3617E+00  2.4128E+00  2.2404E+00 -5.9162E+00 -5.6307E+00 -4.3969E+00 -4.0137E+00  1.1308E+01  1.3339E+00  2.0918E+02  2.5128E+00
 -1.7903E+00  6.3177E-01 -3.3935E+00 -3.9453E+00 -2.4522E+00 -5.1847E+00 -7.4754E+00  7.3878E-02  5.3443E-03  1.1535E+00  1.4661E+00  2.2853E+00  1.9022E+00  2.4495E+00  2.0029E+00 -7.8396E+00 -7.1336E+00 -3.5353E+00 -3.4756E+00  1.4300E+02  1.1434E+00  2.2309E+02  2.3450E+00
 -2.1790E+00 -4.6518E+00 -4.5354E+00 -4.9892E+00 -3.1389E+00 -4.8603E+00 -1.6611E+00  9.4930E-02  1.6039E-03  2.2906E+00  8.4385E-01  1.1568E+00  7.9807E-01  2.4107E+00  1.9844E+00 -8.4943E+00 -7.0648E+00 -6.4494E+00 -5.1905E+00  5.7739E+00 -2.4550E-01  1.9250E+02  2.0155E+00
  1.6955E-01  1.1792E+00 -5.9127E+00 -4.6180E+00 -1.9102E+00 -6.3056E+00 -8.8450E+00  7.1672E-02  4.4555E-03  1.9739E+00  3.1209E+00  3.0940E+00  1.0665E+00  2.4645E+00  1.6660E+00 -8.1658E+00 -7.7823E+00 -5.7322E+00 -3.0092E+00  1.4835E+01  4.2201E+00  2.2855E+02  2.7392E+01
  9.0809E-01 -1.7460E-01 -2.2924E+00 -4.3866E+00 -3.4606E+00 -5.3365E+00 -3.1862E+00  8.3223E-02  5.5235E-03  3.1725E+00  2.0277E+00  2.1121E+00  1.5772E+00  2.4150E+00  2.2670E+00 -7.2188E+00 -6.6995E+00 -6.3680E+00 -4.7559E+00  2.4933E+02 -3.3202E-01  2.0813E+02  2.0128E+00
 -3.5271E+00  1.5584E+00 -5.8096E+00 -3.8523E+00 -1.7438E+00 -5.6373E+00  7.0693E-01  7.3817E-02  4.4166E-03  1.5164E+00  2.9261E+00  1.7054E+00  1.0288E+00  2.4665E+00  1.4878E+00 -8.0651E+00 -6.4583E+00 -3.9566E+00 -2.3828E+00  7.4752E-02  7.6372E-01  2.2212E+02  2.1561E+00
 -1.4063E+00 -8.1497E-01 -7.8773E+00 -5.8895E+00 -2.1853E+00 -8.0229E+00 -4.6873E+00  7.8791E-02  3.0434E-03  1.2317E+00  9.8893E-01  5.0103E-01  8.9033E-01  2.4382E+00  2.1274E+00 -8.0282E+00 -5.0448E+00 -4.8515E+00 -4.1802E+00  6.4327E+01  2.2054E+00  2.1932E+02  5.1913E+00
 -3.1260E-01 -2.6762E+00 -2.6653E+00 -5.2155E+00 -4.2005E+00 -5.1048E+00 -1.6616E+00  8.3096E-02  5.3724E-03  1.9881E+00  9.0761E-01  1.5631E+00  1.8527E+00  2.4715E+00  1.1328E+00 -7.1391E+00 -6.2418E+00 -5.1292E+00 -4.4226E+00  2.5179E+03  1.3526E+00  2.0826E+02  2.5743E+00
  1.5450E+00  1.4403E+00 -6.5527E+00 -3.6114E+00 -1.9804E+00 -3.8859E+00 -1.1781E+00  7.1802E-02  5.6253E-03  2.1770E+00  3.4758E+00  1.7621E+00  1.4082E+00  2.4552E+00  1.9278E+00 -8.7342E+00 -6.1845E+00 -4.0836E+00 -3.3593E+00  3.1794E-02  3.7727E+00  2.2739E+02  2.4882E+01
 -1.0738E+00  2.0786E+00 -2.7735E+00 -2.3457E+00 -1.7240E+00 -7.9170E+00 -2.8041E+00  6.9975E-02  5.7272E-03  1.3242E+00  1.3688E+00  2.4903E+00  2.2220E+00  2.4592E+00  2.1665E+00 -8.3730E+00 -6.5936E+00 -6.5167E+00 -3.1710E+00  2.1866E+01  4.7335E-01  2.2945E+02  2.0691E+00
  2.7509E+00  4.4468E-01 -6.3178E+00 -4.2286E+00 -2.8680E+00 -6.7213E+00 -4.4245E+00  6.7478E-02  5.3659E-03  9.7495E-01  1.6404E+00  2.0815E+00  1.9998E+00  2.4741E+00  1.8607E+00 -7.8738E+00 -7.2448E+00 -4.6653E+00 -3.0799E+00  2.1847E+00 -7.5231E-01  2.3484E+02  2.0057E+00
 -8.5920E-02 -8.5764E-01 -4.4606E+00 -4.4734E+00 -2.9547E+00 -6.2242E+00 -1.4820E+00  7.7078E-02  5.8571E-03  3.4259E+00  1.0750E+00  1.3203E+00  1.4587E+00  2.4541E+00  2.0488E+00 -6.9278E+00 -6.1132E+00 -4.2817E+00 -4.1975E+00  1.1922E+01 -4.8321E-01  2.1927E+02  2.0094E+00
  1.1542E+00  2.0204E+00 -6.2686E+00 -2.9059E+00 -1.7812E+00 -5.3002E+00 -3.5619E-02  7.1050E-02  3.5311E-03  5.1996E-01  2.1831E+00  2.8545E+00  1.8053E+00  2.4381E+00  2.1611E+00 -8.8063E+00 -6.7379E+00 -4.3226E+00 -3.1702E+00  1.1226E+01  2.4333E+00  2.2606E+02  7.0212E+00
 -1.4022E+00  2.4845E+00 -6.3634E+00 -2.4999E+00 -9.4422E-01 -3.7604E+00 -7.3024E-02  6.9304E-02  4.4778E-03  7.9913E-01  1.9207E+00  9.9393E-01  2.2688E+00  2.4711E+00  1.6080E+00 -7.7506E+00 -4.9408E+00 -3.2753E+00 -2.9889E+00  7.1606E+00  1.0052E+00  2.3001E+02  2.2289E+00
  2.5846E+00 -2.1551E+00 -2.1001E+00 -5.0592E+00 -1.3730E+00 -8.2920E+00 -4.7531E+00  8.7231E-02  4.2033E-03  2.0857E+00  9.0044E-01  2.5286E+00  1.1880E+00  2.4316E+00  1.6193E+00 -7.5606E+00 -7.2670E+00 -6.4655E+00 -3.8490E+00  1.8471E+01  5.2930E-01  2.0642E+02  2.0783E+00
 -1.9769E+00 -3.9467E-01 -7.9206E+00 -5.0128E+00 -3.4732E+00 -6.6525E+00 -8.6969E+00  7.0671E-02  3.4588E-03  2.3170E+00  2.7803E+00  9.9465E-01  1.5707E+00  2.4597E+00  1.7909E+00 -8.9215E+00 -6.6887E+00 -4.8264E+00 -2.9549E+00  5.3247E+00  2.4591E+00  2.3043E+02  1.4507E+01
 -9.2976E-01  2.0522E+00 -5.9711E+00 -3.3539E+00 -1.8394E+00 -6.3744E+00 -7.7039E+00  6.2990E-02  4.6988E-03  8.8471E-01  2.0544E+00  1.2732E+00  1.3408E+00  2.5090E+00  1.1491E+00 -6.7795E+00 -5.6368E+00 -2.8781E+00 -2.5970E+00  1.7813E+01 -2.8737E-01  2.4458E+02  2.0140E+00
  2.6076E+00  3.8195E-01 -6.7720E+00 -4.6185E+00 -1.9553E+00 -7.1842E+00 -5.0458E+00  8.2115E-02  4.4971E-03  1.7767E+00  1.3088E+00  2.0082E+00  1.2958E+00  2.4199E+00  2.0536E+00 -8.1865E+00 -7.7336E+00 -6.6291E+00 -3.2437E+00  1.6831E+01 -1.0980E+00  2.0928E+02  2.0034E+00
 -3.8636E+00 -4.0633E-01 -5.0189E+00 -5.5373E+00 -3.8660E+00 -6.7205E+00 -6.9238E+00  7.9715E-02  4.6994E-03  3.4044E+00  9.3429E-01  3.5494E+00  6.7273E-01  2.4299E+00  2.2230E+00 -7.9938E+00 -7.1931E+00 -5.9545E+00 -4.3563E+00  2.2992E+02  4.1777E-01  2.1680E+02  2.0657E+00
 -5.5726E-01 -1.7438E+00 -6.1714E+00 -4.7332E+00 -4.3453E+00 -6.4894E+00 -8.7025E+00  7.2235E-02  3.5769E-03  3.2965E+00  6.2881E-01  1.7136E+00  1.4961E+00  2.4627E+00  1.5702E+00 -7.7548E+00 -6.8370E+00 -5.9262E+00 -4.2830E+00  9.0420E+00 -6.4857E-01  2.2638E+02  2.0069E+00
  2.8065E+00  2.7487E+00 -4.6085E+00 -2.7161E+00 -8.7217E-01 -5.1928E+00 -2.2124E+00  6.0615E-02  4.7927E-03  1.4287E+00  1.9759E+00  2.3191E+00  7.8730E-01  2.5153E+00  1.1346E+00 -8.3520E+00 -6.7947E+00 -4.3173E+00 -2.6059E+00  1.6905E+00  5.0404E-01  2.5189E+02  2.0796E+00
 -1.3794E+00 -8.7296E-01 -5.4890E+00 -4.8867E+00 -2.4615E+00 -7.6660E+00 -5.8671E+00  8.2222E-02  3.4048E-03  1.6240E+00  2.3320E+00  1.9582E+00  1.8690E+00  2.4180E+00  2.2519E+00 -7.2795E+00 -6.3036E+00 -5.8413E+00 -4.6646E+00  3.5181E+01 -8.1079E-01  2.1075E+02  2.0052E+00
 -2.3265E+00 -5.4597E-01 -8.2166E+00 -5.3194E+00 -4.2664E+00 -7.5273E+00 -4.6403E+00  7.3540E-02  3.7249E-03  1.5820E+00  2.0306E+00  3.5733E+00  1.1091E+00  2.4438E+00  2.2008E+00 -8.3663E+00 -7.2587E+00 -6.9645E+00 -4.4946E+00  1.1877E+02  1.1507E+00  2.2217E+02  2.3561E+00
  1.7285E-01  2.8945E+00 -7.2432E+00 -2.1658E+00 -1.2174E+00 -3.5487E+00  1.1283E+00  6.2879E-02  5.8428E-03  1.0148E+00  3.5500E+00  2.4912E+00  1.1632E+00  2.4954E+00  1.7165E+00 -8.2695E+00 -7.0267E+00 -4.8430E+00 -2.8617E+00  6.1451E+00 -6.4044E-01  2.4315E+02  2.0068E+00
  1.0515E+00  2.2469E+00 -7.6532E+00 -1.3675E+00 -6.7603E-01 -7.5447E+00  6.3913E-01  6.1993E-02  2.1657E-03  1.9996E+00  2.8044E+00  1.6449E+00  6.7093E-01  2.4686E+00  2.0635E+00 -7.4441E+00 -6.0712E+00 -5.4619E+00 -3.4036E+00  4.9398E+00  1.2915E+00  2.4754E+02  2.4375E+00
 -3.4971E+00 -3.4899E-01 -8.4951E+00 -4.2556E+00 -1.3518E+00 -7.4870E+00  3.8312E-01  8.3189E-02  4.7258E-03  3.1455E+00  3.1620E+00  7.2067E-01  1.8414E+00  2.4290E+00  2.3028E+00 -8.9762E+00 -7.6399E+00 -5.7641E+00 -4.2567E+00  2.9571E+00  1.4643E+00  2.1005E+02  2.6481E+00
  2.5651E+00 -1.8286E+00 -3.9560E+00 -2.7513E+00 -1.6791E+00 -4.5057E+00 -2.5371E+00  7.5408E-02  2.7524E-03  2.5323E+00  7.2734E-01  1.2593E+00  2.2875E+00  2.4575E+00  1.9570E+00 -7.6908E+00 -7.3743E+00 -5.8376E+00 -5.3009E+00  4.0122E+02  3.7139E+00  2.2259E+02  2.3657E+01
 -3.3837E+00  9.6924E-01 -5.0086E+00 -4.6219E+00 -1.4827E+00 -6.5113E+00 -7.8545E+00  7.2677E-02  4.4605E-03  9.3272E-01  2.5987E+00  1.9144E+00  7.1865E-01  2.4562E+00  2.1935E+00 -8.8398E+00 -6.2187E+00 -5.1441E+00 -4.6263E+00  6.2107E+00  2.5085E+00  2.2909E+02  1.2906E+01
 -6.6225E-01 -1.8959E+00 -8.3262E+00 -4.1954E+00 -2.3461E+00 -8.1407E+00 -5.2828E+00  8.2499E-02  5.8848E-03  1.5157E+00  3.0579E+00  2.8096E+00  1.2899E+00  2.4328E+00  1.6455E+00 -8.9003E+00 -8.2389E+00 -7.2694E+00 -4.2013E+00  5.7198E+02  3.0155E-01  2.1568E+02  2.0505E+00
 -8.9455E-02  2.8167E+00 -3.8983E+00 -2.6432E+00 -7.2528E-01 -4.8671E+00 -5.5105E+00  6.4966E-02  4.0610E-03  3.3507E+00  2.4672E+00  1.4997E+00  4.4158E-01  2.4898E+00  1.4956E+00 -8.5412E+00 -6.6033E+00 -3.8374E+00 -2.8989E+00  3.5843E+01  2.0915E+00  2.4005E+02  5.7944E+00
 -5.5223E-02  1.4043E-01 -6.3478E+00 -3.8383E+00 -1.8536E+00 -4.1440E+00 -5.2077E+00  8.1927E-02  4.0171E-03  2.6879E+00  1.5395E+00  2.8766E+00  1.4537E+00  2.4036E+00  2.2424E+00 -8.3310E+00 -6.7797E+00 -6.2047E+00 -3.9700E+00  4.0756E+01 -7.7095E-01  2.1851E+02  2.0055E+00
  1.2775E+00  1.9924E+00 -3.9889E+00 -3.5441E+00 -1.3474E+00 -7.1205E+00 -4.7485E+00  6.9811E-02  3.3008E-03  9.4596E-01  2.1897E+00  1.9405E+00  2.0972E+00  2.4529E+00  2.0934E+00 -7.9843E+00 -7.5070E+00 -6.4469E+00 -3.8221E+00  4.8685E+01  7.6850E-01  2.2935E+02  2.1464E+00
 -3.3751E+00  2.2487E+00 -4.6475E+00 -4.0905E+00 -1.5067E+00 -6.8004E+00 -3.3491E+00  6.9569E-02  3.3466E-03  2.2954E+00  2.1615E+00  2.3720E+00  1.4830E+00  2.4727E+00  1.5905E+00 -5.6998E+00 -4.3071E+00 -3.7828E+00 -3.1257E+00  6.7097E+01 -5.7526E-01  2.2928E+02  2.0079E+00
 -2.2836E+00  2.1016E+00 -7.3894E+00 -3.8711E+00 -1.1930E+00 -4.8138E+00 -4.0811E+00  7.5223E-02  5.2096E-03  7.5151E-01  2.5980E+00  1.9360E+00  6.0995E-01  2.4543E+00  1.5720E+00 -8.3203E+00 -6.5293E+00 -5.9890E+00 -2.7849E+00  1.6883E+02 -9.8423E-01  2.1964E+02  2.0039E+00
 -2.7854E+00  1.6448E+00 -5.7035E+00 -3.4583E+00 -2.2892E+00 -6.6403E+00 -4.4083E+00  7.1758E-02  2.9991E-03  8.8398E-01  2.5705E+00  9.8648E-01  7.4691E-01  2.4374E+00  2.2103E+00 -8.3014E+00 -7.3963E+00 -4.3983E+00 -3.9588E+00  2.3873E+02 -5.3553E-01  2.2334E+02  2.0085E+00
  2.9624E+00 -5.6177E+00 -1.6782E+00 -4.4639E+00 -4.1925E+00 -7.3221E+00 -1.4269E+00  8.2512E-02  1.8748E-03  2.4540E+00  1.4549E+00  2.0600E+00  1.4843E+00  2.4350E+00  1.9480E+00 -6.4024E+00 -6.1553E+00 -4.9216E+00 -4.2102E+00  7.8578E+00 -1.0927E+00  2.1030E+02  2.0034E+00
 -1.9702E+00  9.2505E-01 -4.9576E+00 -3.4449E+00 -1.4861E+00 -5.0530E+00 -5.7994E+00  7.4346E-02  4.9226E-03  2.2472E+00  3.2636E+00  1.2028E+00  9.6880E-01  2.4473E+00  1.8946E+00 -8.2035E+00 -7.5136E+00 -4.4021E+00 -3.2198E+00  4.6830E-03  3.4133E+00  2.2522E+02  2.4247E+01
  2.8628E+00  1.0720E-01 -8.9223E+00 -4.4102E+00 -2.1321E+00 -6.8751E+00 -7.7182E+00  6.7811E-02  4.3642E-03  1.1336E+00  1.4969E+00  7.2945E-01  2.1370E+00  2.4693E+00  2.0001E+00 -7.3364E+00 -7.1760E+00 -4.8548E+00 -3.5685E+00  4.5282E+01  3.5541E-01  2.3621E+02  2.0570E+00
  4.2293E-01  2.7060E+00 -4.2699E+00 -3.6087E+00 -9.6129E-01 -3.5839E+00 -4.1750E+00  6.7604E-02  2.6365E-03  1.9398E+00  2.1757E+00  2.3714E+00  1.0602E+00  2.4765E+00  1.7766E+00 -7.5644E+00 -7.5579E+00 -6.9515E+00 -3.7254E+00  9.5353E+01  5.1799E-01  2.3338E+02  2.0825E+00
  1.9961E+00  2.9315E+00 -2.1854E+00 -1.7439E+00  7.2217E-01 -3.3451E+00 -3.2146E+00  5.9111E-02  1.3304E-03  3.1095E+00  2.1069E+00  4.8108E-01  1.5693E+00  2.4536E+00  2.1190E+00 -7.8659E+00 -5.7145E+00 -5.3097E+00 -3.5832E+00  2.0064E+02 -9.0725E-01  2.5850E+02  2.0044E+00
 -2.2444E+00  2.5606E+00 -8.3297E+00 -3.3007E+00 -1.4846E+00 -5.2202E+00 -6.0650E+00  7.2512E-02  3.8429E-03  2.3786E+00  2.8477E+00  3.0361E+00  9.5032E-01  2.4544E+00  1.6532E+00 -8.2071E+00 -6.0615E+00 -4.2255E+00 -2.8846E+00  1.2424E+02  5.4592E-01  2.2871E+02  2.0879E+00
 -2.2574E+00 -1.8665E+00 -8.0605E+00 -4.7192E+00 -3.5176E+00 -6.1422E+00 -3.6154E+00  8.4527E-02  2.4718E-03  1.7695E+00  1.0582E+00  2.3563E+00  2.0707E+00  2.4170E+00  1.8519E+00 -7.5813E+00 -6.8505E+00 -6.4925E+00 -4.2949E+00  3.3237E+01 -1.2702E+00  2.0597E+02  2.0027E+00
 -8.3849E-01 -3.7547E-01 -4.5052E+00 -4.9599E+00 -4.2795E+00 -7.5639E+00 -2.9247E+00  6.9676E-02  5.7683E-03  2.1902E+00  2.6157E+00  1.9752E+00  1.4078E+00  2.4758E+00  1.8067E+00 -6.4339E+00 -5.4965E+00 -3.4806E+00 -3.3228E+00  8.4511E+00  1.5306E+00  2.2905E+02  2.7987E+00
 -1.4135E+00  1.2835E-01 -6.4147E+00 -6.6997E+00 -2.9509E+00 -7.0149E+00 -6.0986E+00  7.2492E-02  4.4135E-03  1.5494E+00  2.6196E+00  1.5655E+00  6.0907E-01  2.4813E+00  1.4236E+00 -7.0165E+00 -5.6704E+00 -5.0612E+00 -3.0103E+00  1.1942E+00  5.2791E-01  2.2940E+02  2.0780E+00
 -1.9948E+00  4.2008E-01 -3.7931E+00 -5.1075E+00 -3.4778E+00 -6.4192E+00 -1.1050E+00  6.9501E-02  2.2061E-03  1.0751E+00  2.9950E+00  1.4695E+00  1.3757E+00  2.4597E+00  1.9043E+00 -6.0402E+00 -5.9430E+00 -4.0670E+00 -3.6183E+00  1.4280E+03 -3.2343E-01  2.3473E+02  2.0130E+00
  8.8173E-01 -1.7140E+00 -5.7349E+00 -4.8220E+00 -4.1435E+00 -6.8020E+00 -1.1797E+00  7.7139E-02  2.2470E-03  2.7456E+00  2.6806E+00  1.0111E+00  9.2012E-01  2.4608E+00  1.4512E+00 -7.5588E+00 -6.8637E+00 -5.6222E+00 -3.3685E+00  1.9281E+00  1.5327E+00  2.1723E+02  2.7521E+00
 -1.5042E+00  2.9856E+00 -8.9966E+00 -1.7840E+00 -4.5015E-03 -4.9302E+00 -6.6142E+00  7.7429E-02  5.4973E-03  1.9895E+00  3.6032E+00  1.2744E+00  1.4025E+00  2.4320E+00  2.0872E+00 -8.6254E+00 -5.1469E+00 -5.1046E+00 -3.7387E+00  2.7187E+00  3.5879E+00  2.1859E+02  2.1973E+01
 -1.8424E+00 -1.9049E+00 -1.0188E+00 -3.5983E+00 -2.3546E+00 -5.0444E+00 -7.1836E+00  7.6741E-02  3.6291E-03  1.7904E+00  2.6931E+00  7.1273E-01  7.5825E-01  2.4553E+00  2.0494E+00 -8.3582E+00 -6.0619E+00 -5.6513E+00 -4.9651E+00  3.0590E+01 -2.1439E-01  2.2150E+02  2.0163E+00
  2.8253E+00  5.4253E-01 -5.2883E+00 -4.5045E+00 -3.7240E+00 -5.5382E+00 -8.8887E+00  6.7472E-02  2.6817E-03  2.4360E+00  3.5355E+00  2.1157E+00  1.6307E+00  2.4680E+00  1.5088E+00 -8.5648E+00 -6.8852E+00 -3.8979E+00 -2.6915E+00  4.8528E-02  2.6912E+00  2.3142E+02  1.6115E+01
  1.0504E+00  5.3617E-01 -6.2030E+00 -4.1886E+00 -3.5189E+00 -5.9440E+00 -6.6729E+00  6.7227E-02  1.4612E-03  1.3552E+00  5.7730E-01  7.9314E-01  7.6394E-01  2.4270E+00  2.2075E+00 -7.7423E+00 -7.0738E+00 -5.9058E+00 -3.6524E+00  3.2491E+00 -1.3236E+00  2.2946E+02  2.0026E+00
  2.2155E+00 -2.4699E+00 -3.4569E+00 -4.5175E+00 -3.7369E+00 -5.4065E+00 -1.4037E+00  8.1326E-02  4.2017E-03  1.8756E+00  1.6066E+00  2.4566E+00  1.6995E+00  2.4489E+00  1.8422E+00 -7.5983E+00 -7.3739E+00 -6.4028E+00 -4.4495E+00  2.8237E+00 -1.0824E+00  2.1201E+02  2.0034E+00
  1.8236E-01 -8.4171E-01 -5.1912E+00 -4.7548E+00 -6.3507E+00 -5.6264E+00 -6.3867E+00  7.6971E-02  3.9332E-03  6.6254E-01  2.1806E+00  2.4149E+00  1.1246E+00  2.4352E+00  2.1647E+00 -8.3704E+00 -7.2731E+00 -5.5384E+00 -4.4438E+00  5.2119E-01  4.0423E+00  2.1384E+02  2.5677E+01
 -1.5316E+00  1.3751E+00 -1.3419E+00 -3.4537E+00 -1.9706E+00 -5.2742E+00 -3.5994E+00  7.0934E-02  4.9597E-03  3.1939E+00  1.0164E+00  2.5706E+00  7.7331E-01  2.4603E+00  1.8150E+00 -7.2163E+00 -6.4365E+00 -4.5370E+00 -3.0187E+00  4.3334E-01 -6.0467E-01  2.3126E+02  2.0076E+00
 -1.8755E-02  1.6077E+00 -5.2586E+00 -2.9533E+00 -1.3318E+00 -3.6291E+00 -5.3073E+00  7.7281E-02  3.7649E-03  2.2902E+00  2.3182E+00  1.4484E+00  1.6625E+00  2.4256E+00  2.1316E+00 -7.9392E+00 -7.7508E+00 -6.8315E+00 -3.8442E+00  2.3916E-01  1.4097E-01  2.1603E+02  2.0390E+00
 -3.1497E+00 -3.5785E+00 -3.8855E+00 -3.7742E+00 -6.6942E+00 -6.9431E+00 -3.0349E+00  7.4885E-02  4.9367E-03  3.2744E+00  1.4731E+00  2.1685E+00  8.8522E-01  2.4883E+00  1.1759E+00 -8.9158E+00 -8.0436E+00 -6.8852E+00 -6.2439E+00  2.1360E+01 -1.5282E-01  2.2136E+02  2.0186E+00
 -2.6493E+00  7.2341E-01 -7.3556E+00 -5.4398E+00 -2.7782E+00 -8.0223E+00 -4.1363E+00  6.8386E-02  3.0513E-03  1.3181E+00  2.9146E+00  1.6549E+00  1.4091E+00  2.4731E+00  1.8862E+00 -8.7844E+00 -7.2032E+00 -7.1567E+00 -3.7972E+00  3.6092E-01  3.5538E+00  2.3108E+02  2.4151E+01
